,International number ID,Central pressure,datetime
47147,9810,970,1998-10-16 06:00:00
47148,9810,975,1998-10-16 09:00:00
47149,9810,975,1998-10-16 12:00:00
47150,9810,975,1998-10-16 15:00:00
47151,9810,975,1998-10-16 18:00:00
47152,9810,975,1998-10-16 21:00:00
47153,9810,975,1998-10-17 00:00:00
47154,9810,975,1998-10-17 03:00:00
47155,9810,975,1998-10-17 06:00:00
47156,9810,975,1998-10-17 07:00:00
47157,9810,975,1998-10-17 09:00:00
47158,9810,980,1998-10-17 12:00:00
47159,9810,980,1998-10-17 14:00:00
47160,9810,980,1998-10-17 15:00:00
47161,9810,980,1998-10-17 18:00:00
47162,9810,980,1998-10-17 21:00:00
47163,9810,980,1998-10-18 00:00:00
47164,9810,986,1998-10-18 06:00:00
47165,9810,990,1998-10-18 12:00:00
47166,9810,992,1998-10-18 18:00:00
47167,9810,994,1998-10-19 00:00:00
47168,9810,994,1998-10-19 06:00:00
47169,9810,996,1998-10-19 12:00:00
47170,9810,1000,1998-10-19 18:00:00
47171,9810,1004,1998-10-20 00:00:00
47755,9916,1006,1999-09-11 00:00:00
47756,9916,1006,1999-09-11 06:00:00
47757,9916,1006,1999-09-11 12:00:00
47758,9916,1004,1999-09-11 18:00:00
47759,9916,1004,1999-09-12 00:00:00
47760,9916,1004,1999-09-12 06:00:00
47761,9916,1004,1999-09-12 12:00:00
47762,9916,1002,1999-09-12 18:00:00
47763,9916,1002,1999-09-13 00:00:00
47764,9916,1002,1999-09-13 06:00:00
47765,9916,1002,1999-09-13 12:00:00
47766,9916,1000,1999-09-13 18:00:00
47767,9916,994,1999-09-14 00:00:00
47768,9916,990,1999-09-14 06:00:00
47769,9916,985,1999-09-14 08:00:00
47770,9916,985,1999-09-14 09:00:00
47771,9916,990,1999-09-14 12:00:00
47772,9916,990,1999-09-14 15:00:00
47773,9916,988,1999-09-14 17:00:00
47774,9916,988,1999-09-14 18:00:00
47775,9916,992,1999-09-14 21:00:00
47776,9916,994,1999-09-15 00:00:00
47777,9916,994,1999-09-15 01:00:00
47778,9916,998,1999-09-15 03:00:00
47779,9916,1000,1999-09-15 06:00:00
47780,9916,1004,1999-09-15 12:00:00
47781,9916,1008,1999-09-15 18:00:00
47782,9916,1008,1999-09-16 00:00:00
47783,9916,1008,1999-09-16 06:00:00
47784,9916,1008,1999-09-16 12:00:00
47785,9916,1008,1999-09-16 18:00:00
47786,9916,1008,1999-09-17 00:00:00
47787,9916,1008,1999-09-17 06:00:00
47815,9918,1004,1999-09-17 00:00:00
47816,9918,1002,1999-09-17 06:00:00
47817,9918,1002,1999-09-17 12:00:00
47818,9918,1000,1999-09-17 18:00:00
47819,9918,1000,1999-09-18 00:00:00
47820,9918,1000,1999-09-18 06:00:00
47821,9918,1000,1999-09-18 12:00:00
47822,9918,996,1999-09-18 18:00:00
47823,9918,992,1999-09-19 00:00:00
47824,9918,990,1999-09-19 06:00:00
47825,9918,990,1999-09-19 12:00:00
47826,9918,985,1999-09-19 18:00:00
47827,9918,985,1999-09-20 00:00:00
47828,9918,980,1999-09-20 03:00:00
47829,9918,975,1999-09-20 06:00:00
47830,9918,975,1999-09-20 09:00:00
47831,9918,970,1999-09-20 12:00:00
47832,9918,970,1999-09-20 15:00:00
47833,9918,965,1999-09-20 18:00:00
47834,9918,960,1999-09-20 21:00:00
47835,9918,955,1999-09-21 00:00:00
47836,9918,955,1999-09-21 03:00:00
47837,9918,950,1999-09-21 06:00:00
47838,9918,950,1999-09-21 09:00:00
47839,9918,945,1999-09-21 12:00:00
47840,9918,945,1999-09-21 15:00:00
47841,9918,940,1999-09-21 18:00:00
47842,9918,940,1999-09-21 21:00:00
47843,9918,935,1999-09-22 00:00:00
47844,9918,935,1999-09-22 03:00:00
47845,9918,935,1999-09-22 06:00:00
47846,9918,935,1999-09-22 09:00:00
47847,9918,930,1999-09-22 12:00:00
47848,9918,930,1999-09-22 15:00:00
47849,9918,930,1999-09-22 18:00:00
47850,9918,930,1999-09-22 21:00:00
47851,9918,930,1999-09-23 00:00:00
47852,9918,930,1999-09-23 03:00:00
47853,9918,935,1999-09-23 06:00:00
47854,9918,935,1999-09-23 09:00:00
47855,9918,935,1999-09-23 12:00:00
47856,9918,935,1999-09-23 15:00:00
47857,9918,935,1999-09-23 18:00:00
47858,9918,940,1999-09-23 19:00:00
47859,9918,950,1999-09-23 21:00:00
47860,9918,950,1999-09-23 23:00:00
47861,9918,960,1999-09-24 00:00:00
47862,9918,965,1999-09-24 03:00:00
47863,9918,965,1999-09-24 06:00:00
47864,9918,970,1999-09-24 09:00:00
47865,9918,970,1999-09-24 12:00:00
47866,9918,975,1999-09-24 15:00:00
47867,9918,975,1999-09-24 17:00:00
47868,9918,980,1999-09-24 18:00:00
47869,9918,980,1999-09-24 21:00:00
47870,9918,980,1999-09-25 00:00:00
47871,9918,980,1999-09-25 03:00:00
47872,9918,984,1999-09-25 06:00:00
47873,9918,984,1999-09-25 12:00:00
47874,9918,984,1999-09-25 18:00:00
47875,9918,980,1999-09-26 00:00:00
47876,9918,976,1999-09-26 06:00:00
47877,9918,970,1999-09-26 12:00:00
47878,9918,972,1999-09-26 18:00:00
47879,9918,976,1999-09-27 00:00:00
47880,9918,980,1999-09-27 06:00:00
47881,9918,980,1999-09-27 12:00:00
47882,9918,984,1999-09-27 18:00:00
47883,9918,988,1999-09-28 00:00:00
47884,9918,988,1999-09-28 06:00:00
47885,9918,992,1999-09-28 12:00:00
47886,9918,992,1999-09-28 18:00:00
47887,9918,992,1999-09-29 00:00:00
47888,9918,996,1999-09-29 06:00:00
48490,14,1008,2000-08-31 18:00:00
48491,14,1008,2000-09-01 00:00:00
48492,14,1006,2000-09-01 06:00:00
48493,14,1008,2000-09-01 12:00:00
48494,14,1004,2000-09-01 18:00:00
48495,14,1004,2000-09-02 00:00:00
48496,14,1004,2000-09-02 06:00:00
48497,14,1000,2000-09-02 12:00:00
48498,14,996,2000-09-02 18:00:00
48499,14,992,2000-09-03 00:00:00
48500,14,990,2000-09-03 06:00:00
48501,14,985,2000-09-03 12:00:00
48502,14,980,2000-09-03 18:00:00
48503,14,980,2000-09-04 00:00:00
48504,14,975,2000-09-04 06:00:00
48505,14,975,2000-09-04 12:00:00
48506,14,975,2000-09-04 18:00:00
48507,14,975,2000-09-05 00:00:00
48508,14,980,2000-09-05 06:00:00
48509,14,985,2000-09-05 12:00:00
48510,14,985,2000-09-05 18:00:00
48511,14,985,2000-09-06 00:00:00
48512,14,985,2000-09-06 06:00:00
48513,14,985,2000-09-06 12:00:00
48514,14,985,2000-09-06 18:00:00
48515,14,985,2000-09-07 00:00:00
48516,14,985,2000-09-07 06:00:00
48517,14,985,2000-09-07 12:00:00
48518,14,985,2000-09-07 18:00:00
48519,14,980,2000-09-08 00:00:00
48520,14,980,2000-09-08 06:00:00
48521,14,980,2000-09-08 12:00:00
48522,14,975,2000-09-08 18:00:00
48523,14,965,2000-09-09 00:00:00
48524,14,955,2000-09-09 06:00:00
48525,14,945,2000-09-09 12:00:00
48526,14,935,2000-09-09 18:00:00
48527,14,930,2000-09-10 00:00:00
48528,14,930,2000-09-10 03:00:00
48529,14,930,2000-09-10 06:00:00
48530,14,930,2000-09-10 09:00:00
48531,14,925,2000-09-10 12:00:00
48532,14,925,2000-09-10 15:00:00
48533,14,925,2000-09-10 18:00:00
48534,14,925,2000-09-10 21:00:00
48535,14,925,2000-09-11 00:00:00
48536,14,930,2000-09-11 03:00:00
48537,14,930,2000-09-11 06:00:00
48538,14,930,2000-09-11 09:00:00
48539,14,935,2000-09-11 12:00:00
48540,14,935,2000-09-11 15:00:00
48541,14,940,2000-09-11 18:00:00
48542,14,940,2000-09-11 21:00:00
48543,14,940,2000-09-12 00:00:00
48544,14,945,2000-09-12 03:00:00
48545,14,945,2000-09-12 06:00:00
48546,14,945,2000-09-12 09:00:00
48547,14,945,2000-09-12 10:00:00
48548,14,945,2000-09-12 12:00:00
48549,14,950,2000-09-12 15:00:00
48550,14,950,2000-09-12 18:00:00
48551,14,950,2000-09-12 21:00:00
48552,14,950,2000-09-13 00:00:00
48553,14,955,2000-09-13 03:00:00
48554,14,960,2000-09-13 06:00:00
48555,14,960,2000-09-13 09:00:00
48556,14,955,2000-09-13 12:00:00
48557,14,955,2000-09-13 18:00:00
48558,14,955,2000-09-14 00:00:00
48559,14,955,2000-09-14 06:00:00
48560,14,960,2000-09-14 12:00:00
48561,14,960,2000-09-14 18:00:00
48562,14,965,2000-09-15 00:00:00
48563,14,965,2000-09-15 03:00:00
48564,14,965,2000-09-15 06:00:00
48565,14,965,2000-09-15 09:00:00
48566,14,970,2000-09-15 12:00:00
48567,14,970,2000-09-15 15:00:00
48568,14,970,2000-09-15 18:00:00
48569,14,970,2000-09-15 21:00:00
48570,14,980,2000-09-16 00:00:00
48571,14,982,2000-09-16 06:00:00
48572,14,986,2000-09-16 12:00:00
48573,14,988,2000-09-16 18:00:00
48574,14,990,2000-09-17 00:00:00
48575,14,990,2000-09-17 06:00:00
48576,14,992,2000-09-17 12:00:00
48577,14,994,2000-09-17 18:00:00
48578,14,996,2000-09-18 00:00:00
48579,14,998,2000-09-18 06:00:00
48580,14,1004,2000-09-18 12:00:00
48581,14,1008,2000-09-18 18:00:00
48582,14,1012,2000-09-19 00:00:00
49155,111,1002,2001-08-13 12:00:00
49156,111,1000,2001-08-13 18:00:00
49157,111,1000,2001-08-14 00:00:00
49158,111,998,2001-08-14 06:00:00
49159,111,996,2001-08-14 12:00:00
49160,111,992,2001-08-14 18:00:00
49161,111,990,2001-08-15 00:00:00
49162,111,985,2001-08-15 06:00:00
49163,111,985,2001-08-15 12:00:00
49164,111,980,2001-08-15 18:00:00
49165,111,975,2001-08-16 00:00:00
49166,111,975,2001-08-16 06:00:00
49167,111,970,2001-08-16 12:00:00
49168,111,965,2001-08-16 18:00:00
49169,111,960,2001-08-17 00:00:00
49170,111,960,2001-08-17 06:00:00
49171,111,960,2001-08-17 12:00:00
49172,111,960,2001-08-17 18:00:00
49173,111,960,2001-08-18 00:00:00
49174,111,960,2001-08-18 06:00:00
49175,111,960,2001-08-18 12:00:00
49176,111,960,2001-08-18 18:00:00
49177,111,960,2001-08-19 00:00:00
49178,111,960,2001-08-19 03:00:00
49179,111,960,2001-08-19 06:00:00
49180,111,960,2001-08-19 09:00:00
49181,111,960,2001-08-19 12:00:00
49182,111,960,2001-08-19 15:00:00
49183,111,960,2001-08-19 18:00:00
49184,111,960,2001-08-19 21:00:00
49185,111,960,2001-08-20 00:00:00
49186,111,960,2001-08-20 03:00:00
49187,111,960,2001-08-20 06:00:00
49188,111,960,2001-08-20 09:00:00
49189,111,965,2001-08-20 12:00:00
49190,111,965,2001-08-20 15:00:00
49191,111,965,2001-08-20 18:00:00
49192,111,965,2001-08-20 21:00:00
49193,111,965,2001-08-21 00:00:00
49194,111,965,2001-08-21 03:00:00
49195,111,970,2001-08-21 06:00:00
49196,111,970,2001-08-21 09:00:00
49197,111,970,2001-08-21 10:00:00
49198,111,970,2001-08-21 12:00:00
49199,111,975,2001-08-21 15:00:00
49200,111,975,2001-08-21 18:00:00
49201,111,975,2001-08-21 19:00:00
49202,111,975,2001-08-21 21:00:00
49203,111,980,2001-08-22 00:00:00
49204,111,982,2001-08-22 03:00:00
49205,111,982,2001-08-22 05:00:00
49206,111,982,2001-08-22 06:00:00
49207,111,985,2001-08-22 09:00:00
49208,111,986,2001-08-22 12:00:00
49209,111,988,2001-08-22 15:00:00
49210,111,988,2001-08-22 18:00:00
49286,115,1004,2001-09-03 00:00:00
49287,115,1002,2001-09-03 06:00:00
49288,115,1000,2001-09-03 12:00:00
49289,115,1000,2001-09-03 18:00:00
49290,115,996,2001-09-04 00:00:00
49291,115,990,2001-09-04 06:00:00
49292,115,980,2001-09-04 12:00:00
49293,115,975,2001-09-04 18:00:00
49294,115,965,2001-09-05 00:00:00
49295,115,960,2001-09-05 06:00:00
49296,115,955,2001-09-05 12:00:00
49297,115,955,2001-09-05 18:00:00
49298,115,955,2001-09-06 00:00:00
49299,115,950,2001-09-06 06:00:00
49300,115,950,2001-09-06 12:00:00
49301,115,950,2001-09-06 18:00:00
49302,115,950,2001-09-07 00:00:00
49303,115,955,2001-09-07 06:00:00
49304,115,955,2001-09-07 12:00:00
49305,115,955,2001-09-07 18:00:00
49306,115,950,2001-09-08 00:00:00
49307,115,950,2001-09-08 03:00:00
49308,115,945,2001-09-08 06:00:00
49309,115,945,2001-09-08 09:00:00
49310,115,945,2001-09-08 12:00:00
49311,115,945,2001-09-08 15:00:00
49312,115,945,2001-09-08 18:00:00
49313,115,945,2001-09-08 21:00:00
49314,115,945,2001-09-09 00:00:00
49315,115,945,2001-09-09 03:00:00
49316,115,945,2001-09-09 06:00:00
49317,115,945,2001-09-09 09:00:00
49318,115,950,2001-09-09 12:00:00
49319,115,950,2001-09-09 15:00:00
49320,115,955,2001-09-09 18:00:00
49321,115,955,2001-09-09 21:00:00
49322,115,960,2001-09-10 00:00:00
49323,115,960,2001-09-10 03:00:00
49324,115,960,2001-09-10 06:00:00
49325,115,960,2001-09-10 09:00:00
49326,115,960,2001-09-10 12:00:00
49327,115,960,2001-09-10 15:00:00
49328,115,965,2001-09-10 18:00:00
49329,115,970,2001-09-10 21:00:00
49330,115,970,2001-09-11 00:00:00
49331,115,974,2001-09-11 03:00:00
49332,115,976,2001-09-11 06:00:00
49333,115,985,2001-09-11 09:00:00
49334,115,985,2001-09-11 12:00:00
49335,115,990,2001-09-11 15:00:00
49336,115,990,2001-09-11 18:00:00
49337,115,990,2001-09-11 21:00:00
49338,115,992,2001-09-12 00:00:00
49339,115,992,2001-09-12 03:00:00
49340,115,994,2001-09-12 06:00:00
49341,115,998,2001-09-12 12:00:00
49342,115,998,2001-09-12 18:00:00
49343,116,1004,2001-09-05 00:00:00
49344,116,1002,2001-09-05 06:00:00
49345,116,1002,2001-09-05 12:00:00
49346,116,1000,2001-09-05 18:00:00
49347,116,998,2001-09-06 00:00:00
49348,116,996,2001-09-06 03:00:00
49349,116,994,2001-09-06 06:00:00
49350,116,994,2001-09-06 09:00:00
49351,116,994,2001-09-06 12:00:00
49352,116,992,2001-09-06 15:00:00
49353,116,992,2001-09-06 18:00:00
49354,116,985,2001-09-06 21:00:00
49355,116,985,2001-09-06 22:00:00
49356,116,985,2001-09-07 00:00:00
49357,116,985,2001-09-07 03:00:00
49358,116,985,2001-09-07 06:00:00
49359,116,980,2001-09-07 09:00:00
49360,116,980,2001-09-07 12:00:00
49361,116,975,2001-09-07 15:00:00
49362,116,975,2001-09-07 18:00:00
49363,116,975,2001-09-07 21:00:00
49364,116,975,2001-09-08 00:00:00
49365,116,975,2001-09-08 03:00:00
49366,116,975,2001-09-08 06:00:00
49367,116,975,2001-09-08 09:00:00
49368,116,975,2001-09-08 12:00:00
49369,116,975,2001-09-08 15:00:00
49370,116,975,2001-09-08 18:00:00
49371,116,975,2001-09-08 21:00:00
49372,116,980,2001-09-09 00:00:00
49373,116,980,2001-09-09 03:00:00
49374,116,980,2001-09-09 06:00:00
49375,116,975,2001-09-09 09:00:00
49376,116,970,2001-09-09 12:00:00
49377,116,970,2001-09-09 15:00:00
49378,116,970,2001-09-09 18:00:00
49379,116,970,2001-09-09 21:00:00
49380,116,970,2001-09-10 00:00:00
49381,116,970,2001-09-10 03:00:00
49382,116,970,2001-09-10 06:00:00
49383,116,970,2001-09-10 09:00:00
49384,116,970,2001-09-10 12:00:00
49385,116,970,2001-09-10 15:00:00
49386,116,970,2001-09-10 18:00:00
49387,116,970,2001-09-10 21:00:00
49388,116,970,2001-09-11 00:00:00
49389,116,965,2001-09-11 03:00:00
49390,116,960,2001-09-11 06:00:00
49391,116,960,2001-09-11 09:00:00
49392,116,960,2001-09-11 12:00:00
49393,116,960,2001-09-11 15:00:00
49394,116,965,2001-09-11 18:00:00
49395,116,970,2001-09-11 21:00:00
49396,116,970,2001-09-12 00:00:00
49397,116,975,2001-09-12 03:00:00
49398,116,975,2001-09-12 06:00:00
49399,116,975,2001-09-12 09:00:00
49400,116,975,2001-09-12 12:00:00
49401,116,975,2001-09-12 15:00:00
49402,116,975,2001-09-12 18:00:00
49403,116,975,2001-09-12 21:00:00
49404,116,975,2001-09-13 00:00:00
49405,116,975,2001-09-13 03:00:00
49406,116,975,2001-09-13 06:00:00
49407,116,975,2001-09-13 09:00:00
49408,116,975,2001-09-13 12:00:00
49409,116,975,2001-09-13 18:00:00
49410,116,975,2001-09-14 00:00:00
49411,116,975,2001-09-14 06:00:00
49412,116,975,2001-09-14 12:00:00
49413,116,980,2001-09-14 18:00:00
49414,116,975,2001-09-15 00:00:00
49415,116,970,2001-09-15 06:00:00
49416,116,970,2001-09-15 12:00:00
49417,116,970,2001-09-15 15:00:00
49418,116,965,2001-09-15 18:00:00
49419,116,965,2001-09-15 21:00:00
49420,116,960,2001-09-16 00:00:00
49421,116,960,2001-09-16 03:00:00
49422,116,960,2001-09-16 06:00:00
49423,116,970,2001-09-16 12:00:00
49424,116,990,2001-09-16 18:00:00
49425,116,994,2001-09-17 00:00:00
49426,116,998,2001-09-17 06:00:00
49427,116,1000,2001-09-17 12:00:00
49428,116,998,2001-09-17 18:00:00
49429,116,1000,2001-09-18 00:00:00
49430,116,998,2001-09-18 06:00:00
49431,116,998,2001-09-18 12:00:00
49432,116,998,2001-09-18 18:00:00
49433,116,998,2001-09-19 00:00:00
49434,116,996,2001-09-19 06:00:00
49435,116,998,2001-09-19 12:00:00
49436,116,992,2001-09-19 18:00:00
49437,116,994,2001-09-20 00:00:00
49438,116,1002,2001-09-20 06:00:00
49439,116,1006,2001-09-20 12:00:00
49440,116,1006,2001-09-20 18:00:00
49441,116,1008,2001-09-21 00:00:00
49861,204,1002,2002-06-04 00:00:00
49862,204,1002,2002-06-04 06:00:00
49863,204,1002,2002-06-04 12:00:00
49864,204,1002,2002-06-04 18:00:00
49865,204,1002,2002-06-05 00:00:00
49866,204,1002,2002-06-05 06:00:00
49867,204,1002,2002-06-05 12:00:00
49868,204,1002,2002-06-05 18:00:00
49869,204,1000,2002-06-06 00:00:00
49870,204,1000,2002-06-06 06:00:00
49871,204,1000,2002-06-06 12:00:00
49872,204,1000,2002-06-06 18:00:00
49873,204,1000,2002-06-07 00:00:00
49874,204,1000,2002-06-07 06:00:00
49875,204,1000,2002-06-07 12:00:00
49876,204,1000,2002-06-07 18:00:00
49877,204,1000,2002-06-08 00:00:00
49878,204,998,2002-06-08 06:00:00
49879,204,996,2002-06-08 12:00:00
49880,204,992,2002-06-08 18:00:00
49881,204,990,2002-06-09 00:00:00
49882,204,985,2002-06-09 03:00:00
49883,204,975,2002-06-09 06:00:00
49884,204,975,2002-06-09 09:00:00
49885,204,975,2002-06-09 12:00:00
49886,204,975,2002-06-09 15:00:00
49887,204,975,2002-06-09 17:00:00
49888,204,975,2002-06-09 18:00:00
49889,204,975,2002-06-09 21:00:00
49890,204,975,2002-06-10 00:00:00
49891,204,975,2002-06-10 03:00:00
49892,204,980,2002-06-10 06:00:00
49893,204,980,2002-06-10 09:00:00
49894,204,985,2002-06-10 12:00:00
49895,204,985,2002-06-10 15:00:00
49896,204,990,2002-06-10 18:00:00
49897,204,996,2002-06-10 21:00:00
49898,204,998,2002-06-11 00:00:00
49899,204,999,2002-06-11 06:00:00
49900,205,1004,2002-06-28 00:00:00
49901,205,1000,2002-06-28 06:00:00
49902,205,1000,2002-06-28 12:00:00
49903,205,1000,2002-06-28 18:00:00
49904,205,998,2002-06-29 00:00:00
49905,205,996,2002-06-29 06:00:00
49906,205,992,2002-06-29 12:00:00
49907,205,985,2002-06-29 18:00:00
49908,205,985,2002-06-30 00:00:00
49909,205,985,2002-06-30 06:00:00
49910,205,980,2002-06-30 12:00:00
49911,205,980,2002-06-30 18:00:00
49912,205,980,2002-07-01 00:00:00
49913,205,975,2002-07-01 06:00:00
49914,205,970,2002-07-01 12:00:00
49915,205,970,2002-07-01 18:00:00
49916,205,970,2002-07-02 00:00:00
49917,205,965,2002-07-02 06:00:00
49918,205,955,2002-07-02 12:00:00
49919,205,950,2002-07-02 15:00:00
49920,205,950,2002-07-02 18:00:00
49921,205,950,2002-07-02 21:00:00
49922,205,950,2002-07-03 00:00:00
49923,205,950,2002-07-03 03:00:00
49924,205,945,2002-07-03 06:00:00
49925,205,945,2002-07-03 09:00:00
49926,205,945,2002-07-03 12:00:00
49927,205,945,2002-07-03 15:00:00
49928,205,945,2002-07-03 18:00:00
49929,205,945,2002-07-03 21:00:00
49930,205,945,2002-07-04 00:00:00
49931,205,945,2002-07-04 03:00:00
49932,205,950,2002-07-04 06:00:00
49933,205,950,2002-07-04 09:00:00
49934,205,955,2002-07-04 12:00:00
49935,205,960,2002-07-04 18:00:00
49936,205,965,2002-07-05 00:00:00
49937,205,975,2002-07-05 06:00:00
49938,205,980,2002-07-05 12:00:00
49939,205,980,2002-07-05 18:00:00
49940,205,985,2002-07-06 00:00:00
49941,205,986,2002-07-06 06:00:00
49942,205,988,2002-07-06 12:00:00
49943,205,990,2002-07-06 18:00:00
49944,205,992,2002-07-07 00:00:00
49945,205,996,2002-07-07 06:00:00
49946,205,1000,2002-07-07 12:00:00
49947,205,1002,2002-07-07 18:00:00
49948,206,1006,2002-06-28 00:00:00
49949,206,1004,2002-06-28 06:00:00
49950,206,1004,2002-06-28 12:00:00
49951,206,1002,2002-06-28 18:00:00
49952,206,998,2002-06-29 00:00:00
49953,206,992,2002-06-29 06:00:00
49954,206,992,2002-06-29 12:00:00
49955,206,990,2002-06-29 18:00:00
49956,206,985,2002-06-30 00:00:00
49957,206,985,2002-06-30 06:00:00
49958,206,985,2002-06-30 12:00:00
49959,206,985,2002-06-30 18:00:00
49960,206,985,2002-07-01 00:00:00
49961,206,985,2002-07-01 06:00:00
49962,206,985,2002-07-01 12:00:00
49963,206,985,2002-07-01 18:00:00
49964,206,990,2002-07-02 00:00:00
49965,206,992,2002-07-02 06:00:00
49966,206,994,2002-07-02 12:00:00
49967,206,994,2002-07-02 18:00:00
49968,206,992,2002-07-03 00:00:00
49969,206,990,2002-07-03 06:00:00
49970,206,990,2002-07-03 12:00:00
49971,206,985,2002-07-03 18:00:00
49972,206,985,2002-07-04 00:00:00
49973,206,985,2002-07-04 06:00:00
49974,206,975,2002-07-04 12:00:00
49975,206,965,2002-07-04 18:00:00
49976,206,960,2002-07-05 00:00:00
49977,206,955,2002-07-05 06:00:00
49978,206,955,2002-07-05 12:00:00
49979,206,945,2002-07-05 18:00:00
49980,206,945,2002-07-06 00:00:00
49981,206,945,2002-07-06 06:00:00
49982,206,945,2002-07-06 12:00:00
49983,206,945,2002-07-06 18:00:00
49984,206,940,2002-07-07 00:00:00
49985,206,940,2002-07-07 06:00:00
49986,206,935,2002-07-07 12:00:00
49987,206,935,2002-07-07 18:00:00
49988,206,930,2002-07-08 00:00:00
49989,206,930,2002-07-08 03:00:00
49990,206,930,2002-07-08 06:00:00
49991,206,930,2002-07-08 09:00:00
49992,206,930,2002-07-08 12:00:00
49993,206,930,2002-07-08 15:00:00
49994,206,930,2002-07-08 18:00:00
49995,206,935,2002-07-08 21:00:00
49996,206,940,2002-07-09 00:00:00
49997,206,940,2002-07-09 03:00:00
49998,206,950,2002-07-09 06:00:00
49999,206,950,2002-07-09 09:00:00
50000,206,955,2002-07-09 12:00:00
50001,206,955,2002-07-09 15:00:00
50002,206,960,2002-07-09 18:00:00
50003,206,965,2002-07-09 21:00:00
50004,206,965,2002-07-10 00:00:00
50005,206,965,2002-07-10 03:00:00
50006,206,965,2002-07-10 06:00:00
50007,206,965,2002-07-10 09:00:00
50008,206,970,2002-07-10 12:00:00
50009,206,970,2002-07-10 15:00:00
50010,206,970,2002-07-10 18:00:00
50011,206,975,2002-07-10 21:00:00
50012,206,975,2002-07-11 00:00:00
50013,206,980,2002-07-11 03:00:00
50014,206,980,2002-07-11 06:00:00
50015,206,980,2002-07-11 09:00:00
50016,206,980,2002-07-11 12:00:00
50017,206,984,2002-07-11 15:00:00
50018,206,986,2002-07-11 18:00:00
50019,206,990,2002-07-12 00:00:00
50020,206,992,2002-07-12 06:00:00
50021,206,996,2002-07-12 12:00:00
50022,206,996,2002-07-12 18:00:00
50023,206,998,2002-07-13 00:00:00
50024,207,1006,2002-07-06 06:00:00
50025,207,1006,2002-07-06 12:00:00
50026,207,1004,2002-07-06 18:00:00
50027,207,1004,2002-07-07 00:00:00
50028,207,1004,2002-07-07 06:00:00
50029,207,1004,2002-07-07 12:00:00
50030,207,1000,2002-07-07 18:00:00
50031,207,998,2002-07-08 00:00:00
50032,207,994,2002-07-08 06:00:00
50033,207,992,2002-07-08 12:00:00
50034,207,990,2002-07-08 18:00:00
50035,207,985,2002-07-09 00:00:00
50036,207,985,2002-07-09 06:00:00
50037,207,980,2002-07-09 12:00:00
50038,207,980,2002-07-09 18:00:00
50039,207,975,2002-07-10 00:00:00
50040,207,975,2002-07-10 06:00:00
50041,207,975,2002-07-10 12:00:00
50042,207,970,2002-07-10 18:00:00
50043,207,965,2002-07-11 00:00:00
50044,207,960,2002-07-11 06:00:00
50045,207,960,2002-07-11 12:00:00
50046,207,960,2002-07-11 18:00:00
50047,207,960,2002-07-12 00:00:00
50048,207,955,2002-07-12 06:00:00
50049,207,950,2002-07-12 12:00:00
50050,207,945,2002-07-12 18:00:00
50051,207,945,2002-07-13 00:00:00
50052,207,945,2002-07-13 06:00:00
50053,207,945,2002-07-13 12:00:00
50054,207,945,2002-07-13 15:00:00
50055,207,945,2002-07-13 18:00:00
50056,207,945,2002-07-13 21:00:00
50057,207,950,2002-07-14 00:00:00
50058,207,950,2002-07-14 03:00:00
50059,207,955,2002-07-14 06:00:00
50060,207,955,2002-07-14 09:00:00
50061,207,960,2002-07-14 12:00:00
50062,207,960,2002-07-14 15:00:00
50063,207,960,2002-07-14 18:00:00
50064,207,960,2002-07-14 21:00:00
50065,207,965,2002-07-15 00:00:00
50066,207,965,2002-07-15 03:00:00
50067,207,965,2002-07-15 06:00:00
50068,207,970,2002-07-15 09:00:00
50069,207,975,2002-07-15 12:00:00
50070,207,980,2002-07-15 15:00:00
50071,207,980,2002-07-15 18:00:00
50072,207,980,2002-07-15 21:00:00
50073,207,975,2002-07-16 00:00:00
50074,207,975,2002-07-16 01:00:00
50075,207,975,2002-07-16 03:00:00
50076,207,975,2002-07-16 06:00:00
50077,207,980,2002-07-16 09:00:00
50078,207,985,2002-07-16 12:00:00
50079,207,984,2002-07-16 18:00:00
50080,207,988,2002-07-17 00:00:00
50081,207,990,2002-07-17 06:00:00
50082,207,990,2002-07-17 12:00:00
50083,207,990,2002-07-17 18:00:00
50084,207,990,2002-07-18 00:00:00
50085,207,990,2002-07-18 06:00:00
50086,207,990,2002-07-18 12:00:00
50087,207,992,2002-07-18 18:00:00
50088,207,992,2002-07-19 00:00:00
50089,207,992,2002-07-19 06:00:00
50090,207,994,2002-07-19 12:00:00
50091,207,994,2002-07-19 18:00:00
50127,209,1000,2002-07-13 18:00:00
50128,209,995,2002-07-14 00:00:00
50129,209,990,2002-07-14 06:00:00
50130,209,985,2002-07-14 12:00:00
50131,209,985,2002-07-14 18:00:00
50132,209,980,2002-07-15 00:00:00
50133,209,975,2002-07-15 06:00:00
50134,209,970,2002-07-15 12:00:00
50135,209,965,2002-07-15 18:00:00
50136,209,955,2002-07-16 00:00:00
50137,209,950,2002-07-16 06:00:00
50138,209,940,2002-07-16 12:00:00
50139,209,935,2002-07-16 18:00:00
50140,209,930,2002-07-17 00:00:00
50141,209,930,2002-07-17 06:00:00
50142,209,930,2002-07-17 12:00:00
50143,209,930,2002-07-17 18:00:00
50144,209,930,2002-07-18 00:00:00
50145,209,930,2002-07-18 06:00:00
