International number ID,date,Latitude of the center,Longitude of the center,Central pressure,timestamp
9304,1993-07-27 18:00:00,43.96572886395825,134.88663830910116,1012.1598136163211,743767200
9304,1993-07-28 00:00:00,44.79987261067981,134.61181956060125,1012.2746645671104,743788800
9304,1993-07-28 06:00:00,45.64573197987647,134.3181537981868,1012.4282935778228,743810400
9808,1998-09-22 00:00:00,40.53721783340734,138.6863220780067,1002.923905592379,906393600
9808,1998-09-22 06:00:00,43.0528548677903,139.68607928378992,1005.5588603106517,906415200
9808,1998-09-22 12:00:00,45.805012610624544,140.74184736125403,1008.6735941173247,906436800
9808,1998-09-22 18:00:00,48.79169905339222,141.97161700217362,1012.310115463868,906458400
9808,1998-09-23 00:00:00,51.993866745746345,143.3963680673055,1016.5238636029317,906480000
9918,1999-09-29 12:00:00,57.4028642817666,184.70936417968778,997.8218134656677,938577600
9918,1999-09-29 18:00:00,58.91181588047766,186.84132232188904,999.7816901009694,938599200
9918,1999-09-30 00:00:00,60.35033516342264,189.0820258982253,1001.8632878198271,938620800
9918,1999-09-30 06:00:00,61.73626587114995,191.42049782031108,1004.0536888418228,938642400
9918,1999-09-30 12:00:00,63.08316150976498,193.84795894594436,1006.3425958091302,938664000
9306,1993-08-01 06:00:00,40.49784033998503,143.37733017871597,1006.2223185387847,744156000
9306,1993-08-01 12:00:00,40.458762554658506,144.3291997544511,1007.9102486915872,744177600
9306,1993-08-01 18:00:00,40.39413834492575,145.30136523159672,1009.3213756397308,744199200
9306,1993-08-02 00:00:00,40.31071966022978,146.2706120855728,1010.5627391775706,744220800
9306,1993-08-02 06:00:00,40.213265218635115,147.2269591603399,1011.6786082338804,744242400
9719,1997-09-19 18:00:00,48.439529737940575,185.13971044510572,1010.085675719627,874663200
9719,1997-09-20 00:00:00,49.646404944724054,190.26652616446881,1007.8149039617438,874684800
9719,1997-09-20 06:00:00,50.76174506818461,195.73929328108397,1005.1007169089717,874706400
9719,1997-09-20 12:00:00,51.81107690166482,201.5301358413535,1001.8733372310053,874728000
9719,1997-09-20 18:00:00,52.80976937460582,207.61940601272545,998.0739870028992,874749600
9411,1994-08-03 18:00:00,41.11329724140069,149.1484941885161,1004.606882948258,775908000
9411,1994-08-04 00:00:00,41.202687136654276,151.23466246506575,1005.3648714958948,775929600
9411,1994-08-04 06:00:00,41.27335981283068,153.2928593814546,1006.2411734318839,775951200
9411,1994-08-04 12:00:00,41.32782700134521,155.3478732620655,1007.2125645164202,775972800
9411,1994-08-04 18:00:00,41.366837657349606,157.41755296728013,1008.2626598148793,775994400
9426,1994-10-02 18:00:00,51.60062817220569,149.7158218075508,999.9589174276935,781092000
9426,1994-10-03 00:00:00,52.60372134193858,149.95211893074713,1000.160503433206,781113600
9426,1994-10-03 06:00:00,53.54658375647523,150.20362265229494,1000.5360296686649,781135200
9426,1994-10-03 12:00:00,54.45325314062757,150.46716974058938,1001.0414356122546,781156800
9426,1994-10-03 18:00:00,55.339244914293886,150.74092468215963,1001.6484263758975,781178400
9916,1999-09-17 12:00:00,40.78500439471463,158.8803858823394,1009.1494079791628,937540800
9916,1999-09-17 18:00:00,41.7264879969116,160.65200792089013,1010.3665320749678,937562400
9916,1999-09-18 00:00:00,42.62810854880081,162.59521416068583,1011.6647018732856,937584000
9916,1999-09-18 06:00:00,43.494946864528174,164.69441467338265,1013.0517404974762,937605600
9916,1999-09-18 12:00:00,44.33212034504322,166.93746836849277,1014.5321772388706,937627200
9621,1996-10-05 18:00:00,32.4782557194867,183.04789692930808,1014.3990467232488,844509600
9621,1996-10-06 00:00:00,33.20602610069818,185.729047456638,1017.4329496953324,844531200
9621,1996-10-06 06:00:00,33.76426715733123,188.48250652225033,1020.8941679539294,844552800
9621,1996-10-06 12:00:00,34.207721582612066,191.32892543053185,1024.6498138872585,844574400
9621,1996-10-06 18:00:00,34.57329830422168,194.27764302784817,1028.6160523239741,844596000
9807,1998-09-24 18:00:00,54.45875463320772,189.95888787467447,994.5845181646732,906631200
9807,1998-09-25 00:00:00,56.653728923887684,195.37130387323123,993.0848556243195,906652800
9807,1998-09-25 06:00:00,58.87845597316482,200.8290508803948,991.5097550884434,906674400
9807,1998-09-25 12:00:00,61.12757664780838,206.32484924535675,989.8665989416791,906696000
9807,1998-09-25 18:00:00,63.39662882353696,211.85218709281435,988.1617228414002,906717600
9612,1996-08-19 00:00:00,59.213556502779284,183.98354969500906,996.2594300236847,840384000
9612,1996-08-19 06:00:00,60.54954091137097,187.05224194786615,998.4376489409606,840405600
9612,1996-08-19 12:00:00,61.990305719945354,190.2156818078488,1000.5799773904664,840427200
9612,1996-08-19 18:00:00,63.52313071227536,193.48174999933462,1002.7205514235034,840448800
9612,1996-08-20 00:00:00,65.138951461327,196.85706942540082,1004.885241903336,840470400
9709,1997-07-31 12:00:00,32.22918832588607,136.27443062651918,1002.9394114345787,870321600
9709,1997-07-31 18:00:00,32.65919747806379,136.34056740374837,1000.2659078697252,870343200
